,portrait_50,categories2,profile_type,title,skills,country,description,name,last_activity,rate,member_since,portfolio_items_count,id,test_passed_count,feedback
609,https://odesk-prod-portraits.s3.amazonaws.com/Users:cristina_zapp:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=Ve1QTG5rO98ePXXTTFFShq44KCM%3D&1456145255610621,Translation--Writing,Independent,Native Italian translator.,italian--russian--english--french--proofreading--translation-english-italian--translation-italian-english--translation-english-latin--translation-english-russian--translation-english-french,Italy,"   Native Italian speaker.   I graduated from Ca Foscari University, Venice with a Bachelors Degree in Foreign Languages and Literatures, and from the University of Trieste with a Masters Degree in Translation Studies. During the last eight years, I have been following some extra-college classes in Book Translation (in Bologna) and in Creative Writing (in Treviso, the city where I live). During my studies and back in high school (Classical Lyceum), I developed strong skills in Humanities.   For the last five years, I have been working as a freelance translator and teacher (languages, history, philosophy, literature).    The languages I currently work with:   Italian   English   French   Russian   Latin   Accurate. Passionate. Reliable.",Cristina Zapp,2017-02-24,15.0,"August 30, 2011",0,https://www.upwork.com/freelancers/_~015da6989581470511,11,4.9846943452
610,https://odesk-prod-portraits.s3.amazonaws.com/Users:sebasnadilo:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=9aM3HQ1EOGkiBD%2Fqdmh%2BAiwpNEw%3D&1467036437506276,Writing--Translation--Admin Support--Sales & Marketing,Independent,Database Builder & Administrator,-,Argentina,"I am a hard working Database builder and administrator. Need data extracted from websites and pdfs. Let me handle them you will get great results in short delivery time. Contact me and lets get this done.I have also great experience in blogging and journalist. For the last 4 years I have been the creator of Film Focus a blog about Asian Film News. I also publish news about films festivals and movie release.Experience in: Blogging, Journalism, Film Festivals organization, Translation (English-Spanish) and Psychology.Other niches: Psychology, Films, Blogs, Film Focus",Sebastian N.,2017-02-24,14.0,"June 10, 2013",20,https://www.upwork.com/freelancers/_~01affc30cb1902825b,0,4.954404053
613,https://odesk-prod-portraits.s3.amazonaws.com/Users:jayweiss:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=uMFk%2BvXzvcIkRWi2VPHznJ%2Fpks8%3D&1445351352515042,Writing,Independent,Dedicated to quality ,travel-writing--content-writing--creative-writing--blog-writing--english--copy-editing--english-spelling--english-grammar--event-planning--microsoft-excel,Canada,"Passionate writer, who hopes to share this enthusiasm with each and every client. I have a degree in English Literature from a top university in Canada, and have spent the last 6 years working in the performing arts industry. I excel in blog and creative writing, as well as writing sharply-focused content to suit your business. I look forward to the challenge of working with a variety of clients, and won't stop until you're satisfied with the final product. ",Jordana W.,2017-02-24,15.0,"May 4, 2015",5,https://www.upwork.com/freelancers/_~0162e3b59d4d549854,1,5.0
625,https://odesk-prod-portraits.s3.amazonaws.com/Users:c_igor:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=%2FvQ5i76TBOUscYOhrWD1Vf47H4Y%3D,Admin Support--Writing,Independent,"Expert Word,Survey, Research, Academic, Romanian, Russian, ",microsoft-excel--microsoft-powerpoint--computer-skills--editing--english--translation-english-romanian--administrative-support,Moldova,"Expert in Translation (Rom-Eng), Word, Excel, Power Point, Web Research, Data EntryMaster of Arts, Creative Writer, Academic Papers",Igor C.,2017-02-24,10.0,"January 22, 2015",2,https://www.upwork.com/freelancers/_~01ddd4f5892a8f2506,0,4.9980840394
630,-,Translation--Writing,Independent,Polish-English,translation-polish-english--translation-english-polish,Poland,"Tumaczenie tekstw, translating polish, french and arabic on english language. Creation and text correction.",Joanna Niestepska,2017-02-15,30.0,"June 8, 2014",0,https://www.upwork.com/freelancers/_~01662da80548b16b49,0,5.0
631,https://odesk-prod-portraits.s3.amazonaws.com/Users:cantikkitnac:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=LfLObLY8EvwTRdQnwoe1AZO%2F6s4%3D&1483304370737186,Writing--Design & Creative--Customer Service--Engineering & Architecture--Sales & Marketing--Admin Support,Independent,Photographer / Photoshop,photography--photo-editing--photo-retouching--photograph-color-correction--adobe-photoshop--adobe-photoshop-lightroom--virtual-assistant--social-media-management,Canada,"I'm able to work in photoshop to do basic and advanced touch-ups to photos of people, landscapes, animals, etc.I am good at HDR photo editing, fixing colours in clouds, backgrounds and all-around photo of landscapes. With portrait editing, I can fix eyes, take away blemishes, add/enhance makeup, or smooth out the appearance of skin without taking away from the photo or making it look ""fake"".I have experience with administration on social media websites. Including posting and scheduling blog articles, communicating with models and other admins to gain a following base, and posting up to 20 times daily.",Katelynn Hill,2017-02-13,15.0,"March 17, 2015",0,https://www.upwork.com/freelancers/_~01cc248c374043210b,0,0.0
633,https://odesk-prod-portraits.s3.amazonaws.com/Users:cbereiter:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=cIjUT0IZbnlkK2NBNfsjypUyTdE%3D&1484170441580077,Writing--Admin Support--Design & Creative,Independent,Passionate Presentation Artist,teaching-english--resume-writing--microsoft-powerpoint--prezi-presentations,United States,"I have 10 years of experience building presentation decks in Powerpoint and Prezi.  Prior to beginning my second career as a teacher, I was an advertising account manager where my daily responsibilities included creating presentations for our clients.  Now as an instructional coach in the education sector, one of my main responsibilities is creating presentations for a multitude of professional development opportunities.  My goal when creating presentations is to communicate the material in a clear, engaging, professional way.  I am comfortable with animations, graphics, graphs/charts, and many  more details that help communicate your message in the most attractive way possible. In addition to creating presentations in Powerpoint, I am also skilled in creating other materials using this software.  This could range from promotional materials, brochures, flyers, etc.. I would love the chance to make your job easier, by creating your next communication piece to bring your job, business, or life to the level you want.  ",Christie Bereiter,2017-02-20,20.0,"January 11, 2017",0,https://www.upwork.com/freelancers/_~01e69369e7e1d6165c,1,0.0
650,https://odesk-prod-portraits.s3.amazonaws.com/Users:neemaaraka:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=BAhMncLCSR7NFVROqdfVOSmnieo%3D&1483287945747131,Writing--Translation--Accounting & Consulting--Admin Support,Independent,M.D. || Medical Writer.,medical-writing--academic-writing--ap-style-writing--chicago-manual-of-style--content-writing,Kenya,"A writer for general medicine and mental health.The cardiovascular system fascinates me the most. I'm well read on peripheral vascular diseases, current approach to hypertension and Ischemic Heart Diseases (IHD).I'm keen on understanding the neuroscience of patterns and habits. These include personality disorders, addiction, habit formation, development of creativity and intelligence in pediatrics and adults, consumer choice and leadership styles.",Neema Araka,2017-02-24,20.0,"August 30, 2014",0,https://www.upwork.com/freelancers/_~013d3baf0496fb4727,3,4.9876088185
652,https://odesk-prod-portraits.s3.amazonaws.com/Users:farydah:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=IdxLhsD1bYWY0ntPX6FrOgsfAGQ%3D&1443066765024744,Writing,Independent,Content Strategist,article-writing--content-writing--blog-writing--copywriting,Kenya,"I am an experienced content strategist with a focus on content creation for consumer-focused websites and blogs. While much of my experience has been in Search Engine Optimized articles, I am quite flexible and a quick study. I have been creating digital content since 2010 and my time in the industry has exposed me to conceptualizing as well as producing engaging copy on a myriad of topics.",Farida Muhashami,2017-02-24,20.0,"October 6, 2012",2,https://www.upwork.com/freelancers/_~014c907b51756090bc,2,4.9013678697
656,https://odesk-prod-portraits.s3.amazonaws.com/Users:nimrah_khalid:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=Gpo%2B77t90fmAWpe%2FIKAVvzlkCFc%3D&1473613582868192,Writing,Independent,"Writer, Blogger, Psychology/Self-help Writer.",article-writing--blog-writing--ebooks--creative-writing--counseling-psychology--content-writing--article-curation--ebook-writing,Pakistan,"I am an Applied Psychology graduate and a freelance writer. I am a passionate and self-motivated individual. I love to write and as a writer, my first priority is to help you curate content that will help you drive traffic, and is informative and sharable.  I prefer writing on, but not limited to, psychology, self-help, personal development and self-improvement related topics. I have completed projects of various difficulty level during my freelance career. Over the course of my freelance career, I have written:* Articles* Blogs* SEO articles* Web content* eBooks* Book summariesDrop an invite if you feel like I am the person for your project. ",Nimra K.,2017-02-24,13.0,"April 30, 2014",2,https://www.upwork.com/freelancers/_~01e2d986394fe43ae9,3,4.6708841307
657,https://odesk-prod-portraits.s3.amazonaws.com/Users:jasperroe:PortraitUrl_50?AWSAccessKeyId=1XVAX3FNQZAFC9GJCFR2&Expires=2147483647&Signature=P9C1KCoyeK7GG384NBnuoAdXadE%3D&1451798203884886,Writing,Independent,Expert Copywriter - Qualified & Experienced,copywriting--blog-writing--article-writing--proofreading--academic-writing--editing--creative-writing,Vietnam,"Hello.I'm Jasper. I'm a freelance writer with a flair for blogs and articles. I also write web content and I'm always willing to turn my hand to something new. I've worked with clients from five continents for over four years, and writing fits in perfectly alongside my career in teaching English for Academic Purposes. I currently write two ongoing blog projects based on digital marketing and eLearning. I've written blogs for consumer products, animal protection charities, health and fitness, and more. I've got a wide portfolio and love putting complex ideas into readable English that gets results.Here's why you should hire me for your project:1.  I write because I enjoy writing. It's what I like to do. This shows in my work. 2. I write your story with your voice. Not mine. 3. My writing is based on a wealth of experience in academia and commerce.4. I only take on jobs that I know I can hit out of the park, not just complete. 5. I provide a real return on investment for your business. My qualifications and experienceUniversity of Cambridge Diploma in English Teaching (Delta) Module 1 Specialism in English for Academic Purposes1st Class BA English Language - University of Birmingham.Major areas of study: - The Practice of Writing- Advanced Grammar and Syntax - English Language Teaching- Screenwriting During this time I completed a research scholarship and contributed to an article in the International Journal of Applied Linguistics under my supervisor's authorship.Diploma in Copywriting - The Blackford Centre, UKA Level 4 NVQ equivalent diploma in copywritingPlease note that I hold myself to high standards of professional ethics. Please do not approach me for projects that will be submitted for any kind of grading in another person's name. I am firmly opposed to plagiarism in all spheres, both academic and public. I will write on academic topics only if they are to be used for educational or exemplary purposes and not submitted for grading. If you have a project that you have written and will be submitted, I may offer peer review and recommended edits only.  ",Jasper Roe,2017-02-20,22.0,"October 25, 2016",7,https://www.upwork.com/freelancers/_~01f1a480af2fb87696,2,4.9487179487
